product_id,name,brand,category,price,original_price,image_url,quantity,status,description,rating,reviews_count,sizes,color,gender,created_at,updated_at
SP2395,Nike Sportswear Phoenix FleeceWomen's High-Waisted Oversized Sweatpants,Nike,Clothing,1950000.0,,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/31b8b028-931d-46d6-a53e-b5b2d4de2764/W+NSW+PHNX+FLC+HR+OS+PANT+2.png",29,AVAILABLE,"A historic Nike silhouette reimagined with a modern aesthetic, it showcases classic color-blocking that elevates any casual outfit.",4.4,99,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Olive/Gum,Women,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2396,Nike Sportswear Chill KnitWomen's Mid-Rise Tight Ribbed Pants,Nike,Clothing,1950000.0,2190000.0,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/90845f60-2360-4e73-a9ee-5fafae2396b2/W+NSW+CHILL+KNIT+RIB+PANT.png",39,AVAILABLE,"Designed for lightweight cushioning and everyday lifestyle wear, it provides a retro look while ensuring modern durability and flexibility.",4.4,104,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Grey/White,Women,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2397,Nike Sportswear Club FleeceWomen's Graphic Mid-Rise Pants,Nike,Clothing,1820000.0,2260000.0,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/a5ffcd76-10e3-470a-829b-5de9786c713a/W+NSW+CLUB+FLC+STD+GX+PANT.png,67,AVAILABLE,"Engineered with a responsive midsole system and secure support, this Nike sneaker is a great choice for enthusiasts.",4.9,117,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Varsity Red/Black,Women,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2398,Nike Sportswear Club FleeceWomen's Mid-Rise Oversized Sweatpants,Nike,Clothing,1690000.0,,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/a2c2f9a3-64fb-4939-bb30-e5a4a3e9ea24/W+NSW+CLUB+FLC+MR+OS+PANT.png,102,AVAILABLE,"Engineered with a responsive midsole system and secure support, this Nike sneaker is a great choice for enthusiasts.",4.5,28,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Shadow,Women,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2399,NikeSKIMS Matte TricotWomen's Side-Snap Pants,Nike,Clothing,2808000.0,3360000.0,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/f9e4c23f-c0b5-4d8a-a5fc-d87b46fccabc/MATTE+TRICOT+SIDE+SNAPS+PANT.png",97,AVAILABLE,"Designed for lightweight cushioning and everyday lifestyle wear, it provides a retro look while ensuring modern durability and flexibility.",4.7,41,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Shadow,Women,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2400,Nike Sportswear Chill PoplinWomen's Loose Mid-Rise Woven Striped Pants,Nike,Clothing,2210000.0,2710000.0,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/89007b0d-3b14-46d0-bbed-7c158a52e90f/W+NSW+OFFLN+WV+PPLN+STRP+PANT.png,50,AVAILABLE,"Crafted with durable uppers and specialized traction, this Nike release blends legendary sportswear history with contemporary performance.",4.4,70,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Olive/Gum,Women,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2401,NikeSKIMS Woven NylonWomen's Oversized Track Pants,Nike,Clothing,2548000.0,2990000.0,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/8783c8b0-a41a-4837-8793-da0d6a66f88f/WOVEN+TRACK+PANT.png,76,AVAILABLE,"A historic Nike silhouette reimagined with a modern aesthetic, it showcases classic color-blocking that elevates any casual outfit.",4.5,146,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Light Bone,Women,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2402,Nike 24.7 ImpossiblySoftWomen's Dri-FIT Mid-Rise Joggers,Nike,Clothing,2600000.0,,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/52bea8db-cf2d-4054-9b37-c8d69789f41d/W+NK+24.7+DF+MR+JOGGER+SOFT.png,55,AVAILABLE,"A historic Nike silhouette reimagined with a modern aesthetic, it showcases classic color-blocking that elevates any casual outfit.",4.4,86,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Bred,Women,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2403,Nike 24.7 PerfectStretchWomen's Dri-FIT High-Waisted Loose Wide-Leg Pants,Nike,Clothing,2990000.0,,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/92ffe4b5-3dd5-4b35-97ff-064168b19229/W+NK+24.7+DF+HR+WD+LEG+PANT.png,76,AVAILABLE,"Crafted with durable uppers and specialized traction, this Nike release blends legendary sportswear history with contemporary performance.",4.3,11,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Triple Black,Women,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2404,Nike Sportswear Phoenix FleeceWomen's Cargo Sweatpants,Nike,Clothing,2080000.0,2550000.0,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/35e02ab3-a1a9-43aa-834e-3fd4ab603010/W+NSW+PHNX+FLC+CARGO.png,38,AVAILABLE,"Designed for lightweight cushioning and everyday lifestyle wear, it provides a retro look while ensuring modern durability and flexibility.",4.5,43,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Grey Castlerock,Women,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2405,Caitlin ClarkNike Basketball Phoenix Fleece Pants,Nike,Clothing,2340000.0,3030000.0,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/324af15a-291a-4185-9263-9c7a0ffbe2eb/CC+U+NK+FLC+PANT+ESS.png,101,AVAILABLE,"Engineered with a responsive midsole system and secure support, this Nike sneaker is a great choice for enthusiasts.",4.4,20,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Triple White,Men,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2406,Nike Sportswear ClassicWomen's Mid-Rise Open-Hem Pants,Nike,Clothing,1820000.0,,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/3346b6ea-869a-4b6a-b000-9fc7cc28600a/W+NSW+NK+UV+CLSSC+OH+PANT.png,111,AVAILABLE,"Engineered with a responsive midsole system and secure support, this Nike sneaker is a great choice for enthusiasts.",4.4,38,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Navy/White,Women,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2407,Nike Sportswear Chill KnitWomen's Mid-Rise Tight Ribbed Pants (Plus Size),Nike,Clothing,1950000.0,2460000.0,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/66653ce8-ecb5-41c0-bdbe-a3bcc5ab6169/W+NSW+CHILL+KNIT+RIB+PANT.png,42,AVAILABLE,"Designed for lightweight cushioning and everyday lifestyle wear, it provides a retro look while ensuring modern durability and flexibility.",4.5,122,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Multi-Color,Women,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2408,Nike Sportswear Phoenix FleeceWomen's High-Waisted Oversized Sweatpants (Plus Size),Nike,Clothing,1950000.0,2300000.0,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/9fe8fb92-fcfa-4b37-9a74-2e6b6075410c/W+NSW+PHNX+FLC+HR+OS+PANT+2.png,51,AVAILABLE,"Crafted with durable uppers and specialized traction, this Nike release blends legendary sportswear history with contemporary performance.",4.4,126,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Triple Black,Women,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2409,Nike Heritage Eugene 2.0Winterized Backpack (20L),Nike,Accessories,1690000.0,1940000.0,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/013ff3b7-64fe-4496-a590-b45d45c6f00a/NK+HERTGE+EUGENE+WNTRD+BPK+2.0.png",87,AVAILABLE,"Crafted with durable uppers and specialized traction, this Nike release blends legendary sportswear history with contemporary performance.",4.9,62,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Black/White,Women,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2410,"Air Jordan 4 ""Toro""Big Kids' Shoes",Jordan,Sneakers,4290000.0,,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/1aca1a2a-c8fd-4eec-8b22-270b6f283761/AIR+JORDAN+4+RETRO+%28GS%29.png",54,AVAILABLE,"Engineered with a responsive midsole system and secure support, this Jordan sneaker is a great choice for enthusiasts.",4.5,119,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Cream/Sand,Kids,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2411,"Jordan 4 ""Toro""Little Kids' Shoes",Jordan,Sneakers,2730000.0,3130000.0,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/c96acb90-a1ef-42f4-b364-7e120122528e/JORDAN+4+RETRO+%28PS%29.png",43,AVAILABLE,"Featuring premium materials and signature Jordan design details, this sneaker delivers excellent impact protection and unmatched comfort.",4.2,22,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Black/White,Kids,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2412,"Jordan 4 ""Toro""Baby/Toddler Shoes",Jordan,Sneakers,2340000.0,,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/78140cc6-2834-439a-b89b-8189479bf50d/JORDAN+4+RETRO+%28TD%29.png",75,AVAILABLE,"Engineered with a responsive midsole system and secure support, this Jordan sneaker is a great choice for enthusiasts.",4.3,34,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Navy/White,Women,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2413,"Jordan 12 Retro ""Bloodline""Baby/Toddler Shoes",Jordan,Sneakers,2080000.0,2650000.0,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/4596fece-cb33-4c9b-93a2-8d6d5ee39a5c/JORDAN+12+RETRO+%28TD%29.png",102,AVAILABLE,"Featuring premium materials and signature Jordan design details, this sneaker delivers excellent impact protection and unmatched comfort.",4.9,135,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Blue/White,Unisex,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2414,Ja 3 X Kool AidBig Kids' Basketball Shoes,Nike,Sneakers,2912000.0,,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/bb8a58da-d233-46dd-8bf9-41cef7046162/JA+3+KOOL+AID+%28GS%29.png",91,AVAILABLE,"A historic Nike silhouette reimagined with a modern aesthetic, it showcases classic color-blocking that elevates any casual outfit.",4.5,92,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Olive/Gum,Kids,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2415,"Sabrina 3 SE ""What The???""Big Kids' Basketball Shoes",Nike,Accessories,3042000.0,,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/d7081812-9e5a-476a-ad8b-28646df68959/SABRINA+3+WT+%28GS%29.png",57,AVAILABLE,"Crafted with durable uppers and specialized traction, this Nike release blends legendary sportswear history with contemporary performance.",4.8,106,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Red/White,Kids,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2416,Nike S.T. DynamiteBig Kids' Basketball Shoes,Nike,Sneakers,1482000.0,1720000.0,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/c704221e-d337-4c05-90bd-9fed67cb774d/NIKE+S.T.+DYNAMITE+%28GS%29.png",70,AVAILABLE,"Featuring premium materials and signature Nike design details, this sneaker delivers excellent impact protection and unmatched comfort.",4.6,129,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Navy/White,Kids,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2417,Nike S.T. DynamiteLittle Kids' Basketball Shoe,Nike,Sneakers,1352000.0,1520000.0,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/5dcc78fb-ea6f-4c4a-bc64-356da63eae2a/NIKE+S.T.+DYNAMITE+%28PS%29.png",22,AVAILABLE,"Crafted with durable uppers and specialized traction, this Nike release blends legendary sportswear history with contemporary performance.",4.3,50,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Volt/Black,Kids,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2418,Nike Air Max 270Big Kids' Shoes,Nike,Sneakers,3432000.0,,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/5020c3ab-2a89-4029-b1c5-ecbbe650023d/NIKE+AIR+MAX+270+%28GS%29.png",85,AVAILABLE,"A historic Nike silhouette reimagined with a modern aesthetic, it showcases classic color-blocking that elevates any casual outfit.",4.2,16,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Light Bone,Kids,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2419,Nike Air Max NovaBig Kids' Shoes,Nike,Sneakers,2002000.0,,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/dc457b72-a1fb-42d0-9a47-5712c05f9a4d/NIKE+AIR+MAX+NOVA+%28GS%29.png",102,AVAILABLE,"A historic Nike silhouette reimagined with a modern aesthetic, it showcases classic color-blocking that elevates any casual outfit.",4.6,48,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Red/White,Kids,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2420,Nike Vomero 5Big Kids' Shoes with Reflective Accents,Nike,Sneakers,2912000.0,,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/05696bba-172c-412f-bca2-b665431e7b89/VOMERO+5+%28GS%29.png",58,AVAILABLE,"A historic Nike silhouette reimagined with a modern aesthetic, it showcases classic color-blocking that elevates any casual outfit.",4.5,97,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Shadow,Kids,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2421,Nike Calm 2.0Big Kids' Slides,Nike,Sneakers,1040000.0,,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/90ddbe67-f955-4d26-8360-0ef260e8b29d/NIKE+CALM+SLIDE+2.0+%28GS%29.png",53,AVAILABLE,"Designed for lightweight cushioning and everyday lifestyle wear, it provides a retro look while ensuring modern durability and flexibility.",4.8,127,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Black/White,Kids,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2422,Nike Calm 2.0Little Kids' Slides,Nike,Sneakers,780000.0,,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/c70f6b99-518e-4cb2-ba06-ea4db0277ef8/NIKE+CALM+SLIDE+2.0+%28PS%29.png",64,AVAILABLE,"Engineered with a responsive midsole system and secure support, this Nike sneaker is a great choice for enthusiasts.",4.8,24,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Blue/White,Kids,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2423,"Air Jordan 12 Retro ""Bloodline""Big Kids' Shoes",Jordan,Sneakers,4030000.0,4820000.0,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/101f4169-4762-42e4-9855-f5c241e17c51/AIR+JORDAN+12+RETRO+%28GS%29.png",107,AVAILABLE,"Featuring premium materials and signature Jordan design details, this sneaker delivers excellent impact protection and unmatched comfort.",4.8,102,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Sail/Navy,Kids,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2424,Nike KawaLittle/Big Kids' Slides,Nike,Sneakers,780000.0,,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/duaqtsfv4rjxw5ntqjv5/NIKE+KAWA+SLIDE+%28GS%2FPS%29.png",104,AVAILABLE,"Crafted with durable uppers and specialized traction, this Nike release blends legendary sportswear history with contemporary performance.",4.9,118,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Varsity Red/Black,Kids,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2425,Nike KawaBaby/Toddler Slides,Nike,Sneakers,728000.0,,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/b6dddf77-d982-4c29-bc99-2e0a32befac9/NIKE+KAWA+SLIDE+%28TD%29.png",67,AVAILABLE,"Crafted with durable uppers and specialized traction, this Nike release blends legendary sportswear history with contemporary performance.",4.4,76,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Navy/White,Men,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2426,Nike Sunray Protect 4Little Kids' Sandals,Nike,Sneakers,1040000.0,,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/38c56947-dd6a-4028-97b2-dadc21600c60/SUNRAY+PROTECT+4+%28PS%29.png",59,AVAILABLE,"A historic Nike silhouette reimagined with a modern aesthetic, it showcases classic color-blocking that elevates any casual outfit.",4.5,123,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Bred,Kids,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2427,Nike Sunray Protect 4Baby/Toddler Sandals,Nike,Sneakers,988000.0,1160000.0,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/2e8126c4-9889-44d1-aad8-89487f652fa9/SUNRAY+PROTECT+4+%28TD%29.png",95,AVAILABLE,"Engineered with a responsive midsole system and secure support, this Nike sneaker is a great choice for enthusiasts.",4.4,92,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Sail/Navy,Women,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2428,Nike Air Max 95 x LEGO® CollectionBig Kids' Shoes,Nike,Sneakers,4212000.0,,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/06f396dd-f4bd-4849-ac01-6f6d088f2282/NIKE+AIR+MAX+95+x+LEGO+Col+GS.png",90,AVAILABLE,"Crafted with durable uppers and specialized traction, this Nike release blends legendary sportswear history with contemporary performance.",4.8,95,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",White/Black,Kids,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2429,Nike Air Max 95 x LEGO® CollectionLittle Kids' Shoes,Nike,Sneakers,3432000.0,,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/e011b2fd-9456-49c8-b1f4-267dbca12ad6/NIKE+AIR+MAX+95+x+LEGO+Col+PS.png",97,AVAILABLE,"Designed for lightweight cushioning and everyday lifestyle wear, it provides a retro look while ensuring modern durability and flexibility.",4.8,29,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Navy/White,Kids,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2430,Kobe IX EliteBig Kids' Basketball Shoes,Nike,Sneakers,3640000.0,4370000.0,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/956f694e-6ab5-48c5-a47d-fef6286590a8/KOBE+IX+ELITE+%28GS%29.png",62,AVAILABLE,"Designed for lightweight cushioning and everyday lifestyle wear, it provides a retro look while ensuring modern durability and flexibility.",4.7,106,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Triple Black,Kids,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2431,Nike Bold PlayLittle Kids' Boxy T-Shirt,Nike,Clothing,624000.0,800000.0,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/ff99adab-0a06-4043-bb07-34f4250c6cb1/BOLD+PLAY+BOXY+TEE.png",111,AVAILABLE,"Featuring premium materials and signature Nike design details, this sneaker delivers excellent impact protection and unmatched comfort.",4.7,121,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Bred,Kids,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2432,Nike Pro FleeceBig Kids' (Girls') Dri-FIT Full-Zip Hoodie,Nike,Clothing,1430000.0,1660000.0,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/eb2393c3-ec65-4167-b1b6-eb1ab09b0f1e/G+NP+DF+FZ+FLC+HDY.png",106,AVAILABLE,"Engineered with a responsive midsole system and secure support, this Nike sneaker is a great choice for enthusiasts.",4.7,40,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Black/White,Kids,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2433,Nike Pro FleeceBig Kids' (Girls') Dri-FIT Joggers,Nike,Clothing,1170000.0,,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/08cdb5b6-6885-4d14-8929-d92bd624090a/G+NP+DF+FLC+JGGR.png",106,AVAILABLE,"Featuring premium materials and signature Nike design details, this sneaker delivers excellent impact protection and unmatched comfort.",4.5,129,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Triple Black,Kids,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2434,Nike MAVNGirls' Dri-FIT Knit Tank Top,Nike,Clothing,1040000.0,,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/5b721003-af56-4d77-9c7a-036aae07b933/G+NK+MAVN+DF+RIBBED+TANK+TOP.png",22,AVAILABLE,"Engineered with a responsive midsole system and secure support, this Nike sneaker is a great choice for enthusiasts.",4.3,45,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Olive/Gum,Men,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2435,Nike MAVNGirls' High-Rise Therma-FIT Knit Pants,Nike,Clothing,2340000.0,2990000.0,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/593b2c63-5b15-4df1-a09d-349c5a6c0cef/G+NK+MAVN+TF+HR+KNIT+PANT.png",110,AVAILABLE,"A historic Nike silhouette reimagined with a modern aesthetic, it showcases classic color-blocking that elevates any casual outfit.",4.5,32,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Triple Black,Men,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2436,Nike Sportswear ClubBig Kids' Woven Cargo Shorts,Nike,Clothing,1170000.0,,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/8150bee5-3117-4932-8ea6-f813b82f6e89/K+NSW+CLUB+WVN+CRGO+SHORT.png",110,AVAILABLE,"Designed for lightweight cushioning and everyday lifestyle wear, it provides a retro look while ensuring modern durability and flexibility.",4.6,137,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Navy/White,Kids,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2437,NikeBig Kids' Max90 T-Shirt,Nike,Clothing,780000.0,,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/223dc3b4-811d-4ede-8e76-06063b0ad6be/K+NK+TEE+M90+OC.png",54,AVAILABLE,"Engineered with a responsive midsole system and secure support, this Nike sneaker is a great choice for enthusiasts.",4.7,123,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",University Blue,Kids,2026-05-24 23:19:22,2026-05-24 23:19:22
